관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3220000-211-2026-00016,헤어인러브 투,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로148길 39, 지상2층 (청담동)",서울특별시 강남구 청담동 3-15,,2026-03-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00017,루아 붙임머리,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로54길 26, 3층 (신사동)",서울특별시 강남구 신사동 663-25,,2026-03-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00019,해피니언 압구정 엘,salon,일반미용업,일반미용업,"서울특별시 강남구 언주로172길 53, 지상2층 (신사동)",서울특별시 강남구 신사동 662-5,,2026-03-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00024,살롱분더바,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로155길 26-6, 지상1층 (신사동)",서울특별시 강남구 신사동 556-21,,2026-04-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00027,누온(nuon),salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로148길 52-12, J타워 지상2층 (청담동)",서울특별시 강남구 청담동 19-35 J타워,,2026-04-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00031,이담헤어(E:DAM HAIR),salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로50길 11, 남송빌딩 4층 (신사동)",서울특별시 강남구 신사동 662 남송빌딩,,2026-04-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00033,타이퍼하우스,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로161길 20, 지하1층 (신사동)",서울특별시 강남구 신사동 661-14,,2026-04-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00036,더 부띠끄 하우브 도산점,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로 312, 2층 (신사동)",서울특별시 강남구 신사동 638-6,,2026-04-29,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00039,플랜에이치 청담점,salon,일반미용업,일반미용업,"서울특별시 강남구 학동로 413, 2층 201호 (청담동)",서울특별시 강남구 청담동 44-15,,2026-05-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00045,더그래블,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로102길 5, 3층 (청담동)",서울특별시 강남구 청담동 53-1,,2026-05-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00048,텍스처 압구정로데오점,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로 314, YOHAN빌딩 2층 (신사동)",서울특별시 강남구 신사동 639 YOHAN빌딩,07041550774,2026-05-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00050,커브(CurVe),salon,일반미용업,일반미용업,"서울특별시 강남구 언주로172길 60, 2층 (신사동)",서울특별시 강남구 신사동 663-11,,2026-06-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00060,리프 신사,salon,일반미용업,일반미용업,"서울특별시 강남구 강남대로160길 47, 2층 201호 (신사동)",서울특별시 강남구 신사동 534-23,,2026-07-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2026-00061,이슌,salon,일반미용업,일반미용업,"서울특별시 강남구 강남대로162길 45, 3층 301호 (신사동)",서울특별시 강남구 신사동 524-13,,2026-07-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2009-00026,블루엣,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로78길 24 (청담동,지상3층)",서울특별시 강남구 청담동 12-20 지상3층,34450541,2009-05-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2009-00064,미스킨클럽,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로101길 26 (청담동, 삼익상가 3층)",서울특별시 강남구 청담동 134-20 삼익상가 3층,,2009-07-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2009-00085,미 에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 언주로173길 19 (신사동,지상3층)",서울특별시 강남구 신사동 619-6 지상3층,,2009-09-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2009-00088,발몽뷰티살롱,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로153길 18 (신사동,진현빌딩3층)",서울특별시 강남구 신사동 655-15 진현빌딩3층,025434439,2009-10-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2009-00096,약손명가 에스테틱(본점),facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로30길 66, 지상1층, 지상2층 (신사동)",서울특별시 강남구 신사동 598-8,025186662,2009-10-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2009-00100,리즈 스킨케어,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로29길 72-1 (압구정동,신사상가 2층)",서울특별시 강남구 압구정동 454-0 신사상가 2층,0234434929,2009-10-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2009-00102,보아스에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로45길 10-4, 지상5층 (신사동)",서울특별시 강남구 신사동 651-4,025118268,2009-10-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2009-00125,미뷰,facial,피부미용업,피부미용업,"서울특별시 강남구 삼성로133길 8, 영빌딩 6층 601호 (청담동)",서울특별시 강남구 청담동 32-3 영빌딩,,2009-12-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2010-00007,ESTTIO(에스띠오),facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로14길 24, 지상3층 302호 (신사동)",서울특별시 강남구 신사동 547-12,025696466,2010-01-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2010-00031,크리스탈뷰티,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로22길 10 (신사동,지상4층401호)",서울특별시 강남구 신사동 572-0 지상4층401호,0234488859,2010-04-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2010-00096,백청혜엠뷰티,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로89길 29, 지상2층 (청담동)",서울특별시 강남구 청담동 109-29 지상2층,025166634,2010-08-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2010-00168,청담 페이스&바디,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로 419, 지하1층 (청담동)",서울특별시 강남구 청담동 44-12,025422342,2010-09-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2011-00010,스파더엘,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로153길 26, 지상6층 (신사동)",서울특별시 강남구 신사동 656-18,,2011-01-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2011-00047,웰스파,facial,피부미용업,피부미용업,"서울특별시 강남구 논현로161길 16, 지상3층 (신사동)",서울특별시 강남구 신사동 569-18,,2011-05-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2011-00092,청담라벨라,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로101길 26, 105호 (청담동, 삼익상가)",서울특별시 강남구 청담동 134-20 삼익상가 105호,025119838,2011-09-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2011-00115,러벨라,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로101길 11, 303호 (청담동)",서울특별시 강남구 청담동 132-16,0262870087,2011-02-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2011-00116,맑을 청 맑은 담 힐링 & 테라피,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로 503, 301호 (청담동)",서울특별시 강남구 청담동 119-11 301호,025122775,2011-03-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2011-00123,몽테스,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로4길 13-3, 지상2층 (신사동)",서울특별시 강남구 신사동 525-5,34739222,2011-12-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2012-00026,벨라체스파,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로55길 22, 지상2층 (청담동, 금정빌딩)",서울특별시 강남구 청담동 88-3 금정빌딩2층,025152939,2012-03-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2012-00041,고센피부,facial,피부미용업,피부미용업,"서울특별시 강남구 언주로168길 6-9, 지상5층 (신사동)",서울특별시 강남구 신사동 634-9,,2012-06-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2012-00076,휴마사지,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로 134, 지상2층 205호 (신사동)",서울특별시 강남구 신사동 549-1,0234426447,2012-11-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2013-00003,소울스파,facial,피부미용업,피부미용업,"서울특별시 강남구 언주로172길 11, 지상4층 (신사동)",서울특별시 강남구 신사동 637-14,025406465,2013-01-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2013-00017,달리아에스테틱(압구정점),facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로28길 42, 지상3층 (신사동)",서울특별시 강남구 신사동 569-30 지상3층,025387742,2013-03-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2013-00031,스킨 포에버,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로14길 6, 지상3층 (신사동)",서울특별시 강남구 신사동 548-4,025173253,2013-04-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2013-00040,더썸테리피,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로162길 16, 지상4층 (청담동)",서울특별시 강남구 청담동 83-12 지상4층,,2013-05-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2013-00044,다스림 에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로 160, 지상305호 (신사동, 제성빌딩)",서울특별시 강남구 신사동 579-2,025403264,2013-05-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2013-00110,케이(K)테크닉 신비의 손,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로30길 18, 지상3층 (신사동)",서울특별시 강남구 신사동 610-4,,2013-01-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00017,스킨포레,facial,피부미용업,피부미용업,"서울특별시 강남구 논현로167길 11, 3층 303호 (신사동)",서울특별시 강남구 신사동 570-5,025122355,2014-03-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00025,청담 스킨하우스,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로49길 10-2, 지상3층 (신사동)",서울특별시 강남구 신사동 652-1 지상3층,,2014-04-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00030,헬렌스파,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로54길 14, 3층 (신사동)",서울특별시 강남구 신사동 662-19 3층,025186866,2014-04-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00034,벨라에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로 609, 지상2층 229-1호 (청담동, 청담삼익상가)",서울특별시 강남구 청담동 133-3 지상2층,,2014-04-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00063,윤석란 바디케어,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로50길 28, 101동 지하1층 4호 (신사동, 로데오현대(아)상가)",서울특별시 강남구 신사동 658 지하1층,,2014-06-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00071,김연옥 에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로72길 14-4, 4층 (청담동)",서울특별시 강남구 청담동 81-9,,2014-08-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00072,문 에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로85길 30, 지상3층 312호 (청담동, 청담신원아침도시마인)",서울특별시 강남구 청담동 122-35 청담신원아침도시마인,,2014-08-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00100,오이 굿데이,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로132길 35, 지하1층 101호 (청담동)",서울특별시 강남구 청담동 37-10,,2014-10-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00125,약손명가 에스테틱(청담 골드스타점),facial,피부미용업,피부미용업,"서울특별시 강남구 영동대로142길 29, 4층 (청담동, 약손명가 골기연구소)",서울특별시 강남구 청담동 130-22,025155711,2014-12-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00129,김수연 뷰티캐슬,facial,피부미용업,피부미용업,"서울특별시 강남구 강남대로162길 45, 지상2층 (신사동)",서울특별시 강남구 신사동 524-13,025555271,2014-12-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2014-00148,이지슬림스파,facial,피부미용업,피부미용업,"서울특별시 강남구 강남대로152길 18, 4층 (신사동)",서울특별시 강남구 신사동 514,,2014-03-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00011,포세이지,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로102길 10, 지상3층 (청담동)",서울특별시 강남구 청담동 56-17,,2015-01-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00025,사바비안 강남지사,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로34길 11, 압구정스퀘어 지하1층 B111호 (신사동)",서울특별시 강남구 신사동 620 압구정스퀘어,0234438692,2015-03-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00036,아름다운사람,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로 815, 4층 6호 (신사동)",서울특별시 강남구 신사동 665-6,,2015-04-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00040,샤인스킨앤바디,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로46길 5-6, 압구정로데오스타 지상2층 203호 (신사동)",서울특별시 강남구 신사동 660-17 압구정로데오스타,025537256,2015-04-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00044,케이아라리(청담지점),facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로75길 12, 3층 (청담동)",서울특별시 강남구 청담동 99-13,025402288,2015-04-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00049,살롱 드 영 스킨앤바디(Salon de young Skin & Body),facial,피부미용업,피부미용업,"서울특별시 강남구 삼성로147길 4, 지상3층 (청담동)",서울특별시 강남구 청담동 7-21,,2015-05-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00061,퀸즈에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로58길 14, 지상5층 (청담동)",서울특별시 강남구 청담동 22-12,,2015-06-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00064,오직얼굴연구소,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로27길 26, 지상2층 201호 (신사동)",서울특별시 강남구 신사동 586-12,025228180,2015-07-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00065,블레싱,facial,피부미용업,피부미용업,"서울특별시 강남구 언주로165길 12, 지상2층 (신사동)",서울특별시 강남구 신사동 622-9,,2015-07-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00073,비케이에스테틱(BK aesthetic),facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로75길 22, MK빌딩 3층 (청담동)",서울특별시 강남구 청담동 116 MK빌딩,,2015-07-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2015-00081,청담제이더블유,facial,피부미용업,피부미용업,"서울특별시 강남구 삼성로 772, 지하1층 (청담동)",서울특별시 강남구 청담동 48-7,,2015-07-23,영업,gangnam-cheongdam,,PENDING_REVIEW
