관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3130000-211-2023-00035,아조트(azoth),salon,일반미용업,일반미용업,"서울특별시 마포구 성미산로 157-8, 2층 202호 (연남동)",서울특별시 마포구 연남동 240-11 202호,,2023-06-16,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00038,아티즘(ART:ISM),salon,일반미용업,일반미용업,"서울특별시 마포구 동교로46길 42-9, 2층 201호 (연남동)",서울특별시 마포구 연남동 383-91 201호,,2023-07-13,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00042,샵꽁뜨 합정점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로6길 27, 반(Bahn) 3층 (서교동)",서울특별시 마포구 서교동 394-19 반(Bahn),,2023-09-08,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00043,소이하다,salon,일반미용업,일반미용업,"서울특별시 마포구 잔다리로 21-1, 3층 일부호 (서교동)",서울특별시 마포구 서교동 405-5 3층 일부호,,2023-10-06,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00044,르소피(Le Sophi),salon,일반미용업,일반미용업,"서울특별시 마포구 양화로12길 26, 지월드빌딩 2층 (서교동)",서울특별시 마포구 서교동 395-7 지월드빌딩 2층,,2023-10-10,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00046,오닉크(ORNIC.K)헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로 273-1, 2층 (연남동)",서울특별시 마포구 연남동 225-15 2층,,2023-10-16,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00047,요시서울,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로17안길 46, 1층 (서교동)",서울특별시 마포구 서교동 446-32,,2023-06-30,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00048,샵하루,salon,일반미용업,일반미용업,"서울특별시 마포구 홍익로 25, 서교별관 2층 B04호 (서교동)",서울특별시 마포구 서교동 356-1 서교별관 2층 B04호,,2023-12-15,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00049,523 vibe,salon,일반미용업,일반미용업,"서울특별시 마포구 홍익로 25, 2층 B07호 (서교동)",서울특별시 마포구 서교동 356-1 2층 B07호,,2023-07-03,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00051,홍대 붙이다니 붙임머리,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로23길 35-8, 3층 (서교동)",서울특별시 마포구 서교동 345-21 3층,,2023-02-10,영업,hongdae,,PENDING_REVIEW
3130000-211-2023-00052,포뷰트 맨즈헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로3길 7, 3층 (합정동)",서울특별시 마포구 합정동 413-15 3층,,2023-08-16,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00002,프로필 맨즈헤어 홍대서교점,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로23길 9, 칼리오페 103호 (서교동)",서울특별시 마포구 서교동 344-6 칼리오페,,2024-02-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00003,시연헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 홍익로 25, 서교별관 2층 B05호 (서교동)",서울특별시 마포구 서교동 356-1 2층 B05호,,2024-02-02,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00004,잭 상수점,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로14길 11, 1층 (상수동)","서울특별시 마포구 상수동 323-4 , 1층",,2024-02-02,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00006,힐헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로50길 16, 3층 (연남동)",서울특별시 마포구 연남동 224-27 3층,,2024-03-21,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00007,더 부띠끄 연남점,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로 233, 5층 (연남동, 파크연남)",서울특별시 마포구 연남동 259-4 파크연남,,2024-03-21,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00008,혼키(honki),salon,일반미용업,일반미용업,"서울특별시 마포구 동교로30길 6, 연트럴타워 2층 (동교동)",서울특별시 마포구 동교동 150-2 연트럴타워,,2024-03-25,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00010,붙임머리 채니드 홍대점,salon,일반미용업,일반미용업,"서울특별시 마포구 어울마당로 136-24, 3층 (서교동)",서울특별시 마포구 서교동 347-11,,2024-03-26,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00011,레디언트,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로8길 17-5, 1층 (서교동)",서울특별시 마포구 서교동 395-193 1층,,2024-03-29,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00012,맨드살롱16호점,salon,일반미용업,일반미용업,"서울특별시 마포구 홍익로 3, 2층 (서교동)",서울특별시 마포구 서교동 358-25 2층 일부,,2024-04-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00013,레스(Less),salon,일반미용업,일반미용업,"서울특별시 마포구 홍익로 25, 서교별관 2층 B08호 (서교동)",서울특별시 마포구 서교동 356-1 서교별관 2층 B08호,,2024-04-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00015,누스헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로25길 34, 5층 (동교동)",서울특별시 마포구 동교동 204-2 5층 전부,,2024-04-11,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00018,에이바헤어 홍대상수역점,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로 40, 창영빌딩 2층 (상수동)",서울특별시 마포구 상수동 309-9 창영빌딩,,2024-04-12,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00021,힐링헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵로14길 27, 서교빌딩 1층 (서교동)",서울특별시 마포구 서교동 473-21 서교빌딩 1층,,2024-04-29,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00024,하이웨이(HIGH WAY),salon,일반미용업,일반미용업,"서울특별시 마포구 어울마당로1길 16, 1층 일부(좌측)호 (합정동)",서울특별시 마포구 합정동 355-2 1층 일부(좌측),,2024-05-21,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00025,카이정헤어 홍대상수역점,salon,일반미용업,일반미용업,"서울특별시 마포구 어울마당로 35, 2층 202호 (서교동)",서울특별시 마포구 서교동 402-22 2층 202호,,2024-05-30,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00028,꾸블랑헤어 홍대상수점,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 84, 2층 (상수동)",서울특별시 마포구 상수동 324-8,,2024-06-10,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00033,살롱 발레아쥬(Salon Balayage),salon,일반미용업,일반미용업,"서울특별시 마포구 동교로38안길 17, 수앤지빌 2층 202호 (연남동)",서울특별시 마포구 연남동 390-92 수앤지빌,,2024-06-21,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00035,넉시 합정,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵로10길 48, 동궁빌딩 1층 (서교동)",서울특별시 마포구 서교동 478-3 동궁빌딩,,2024-06-27,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00037,와드 홍대점,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로 101, 지1층 (서교동)",서울특별시 마포구 서교동 343-10 지하1층,,2024-06-28,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00038,미뉴잇,salon,일반미용업,일반미용업,"서울특별시 마포구 홍익로 3-11, 새로빌딩 2층 (서교동)",서울특별시 마포구 서교동 358-94 새로빌딩,,2024-06-28,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00039,피나트맨,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로 51-27, 101호 (상수동)",서울특별시 마포구 상수동 92-4 101호,,2024-07-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00040,프릭샵,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로11길 21, 2층 (상수동)",서울특별시 마포구 상수동 312-7 2층,,2024-07-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00041,앤오프(n off),salon,일반미용업,일반미용업,"서울특별시 마포구 동교로23길 32-15, 아이디어웍스 1층 (동교동)",서울특별시 마포구 동교동 203-52 아이디어웍스 1층,,2024-07-03,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00043,우연,salon,일반미용업,일반미용업,"서울특별시 마포구 성미산로29길 35, 2층 202호 (연남동)",서울특별시 마포구 연남동 245-41 202호,,2024-07-08,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00044,니지(Nizi),salon,일반미용업,일반미용업,"서울특별시 마포구 신촌로4길 5-13, 1층 101호 (동교동)",서울특별시 마포구 동교동 179-20 101호,,2024-07-08,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00045,탄(TAN)헤어스튜디오 합정점,salon,일반미용업,일반미용업,"서울특별시 마포구 토정로 51, 1층 (합정동)",서울특별시 마포구 합정동 359-36,,2024-07-10,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00046,버디맨즈헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로7길 28, 3층 (서교동)",서울특별시 마포구 서교동 386-10,,2024-07-11,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00047,데이민 모먼트,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로12길 16-9, 북앤빌딩 지하1층 (서교동)",서울특별시 마포구 서교동 395-3 북앤빌딩 지하1층,,2024-07-16,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00050,경자,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵북로6길 78, 브라카빌딩 1, 2층 (동교동)",서울특별시 마포구 동교동 197-14 브라카빌딩,,2024-07-22,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00051,헤어스튜디오 위 업,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로11길 9-10, 지층 전체호 (상수동)",서울특별시 마포구 상수동 93-110,,2024-07-24,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00053,퍼닝,salon,일반미용업,일반미용업,서울특별시 마포구 와우산로5길 10 (상수동),서울특별시 마포구 상수동 327-9 건물전체,,2024-08-02,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00054,원피스붙임머리 홍대점,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로23길 14, 국제빌딩 5층 (동교동)",서울특별시 마포구 동교동 201-16 국제빌딩 5층,0264068035,2024-08-06,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00055,아델비스,salon,일반미용업,일반미용업,"서울특별시 마포구 희우정로7길 24-8, 1층 (합정동)",서울특별시 마포구 합정동 451-1,,2024-08-09,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00057,르네 합정점,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로9길 12, 2층 (서교동)",서울특별시 마포구 서교동 402-10 2층,,2024-08-20,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00058,낫띵엔낫띵(nothing N nothing),salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로29다길 25, 1층 101호 (서교동)",서울특별시 마포구 서교동 335-20 1층 101호,,2024-08-22,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00059,맨즈코드(man's code),salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로13길 35, 아진 401호 (상수동)",서울특별시 마포구 상수동 312-3 아진 401호,,2024-08-22,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00061,&추이,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로 145-1, 학산빌딩 1층 (서교동)",서울특별시 마포구 서교동 446-59 학산빌딩 1층,,2024-08-26,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00062,카이정헤어 합정메세나폴리스점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로 45, 236호 (서교동, 메세나폴리스)",서울특별시 마포구 서교동 490 메세나폴리스 236호,,2024-08-27,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00063,템드 헤어룸 합정역점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로8길 13, 플라워빌딩 1층 (서교동)",서울특별시 마포구 서교동 395-98 플라워빌딩 1층 전부,,2024-08-30,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00066,아리쉬,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로5길 23, 2층 (서교동)",서울특별시 마포구 서교동 399-4 2층전체,,2024-09-05,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00069,라피드 헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로11길 9-11, 1층 우측호 (상수동)",서울특별시 마포구 상수동 145-2,,2024-09-09,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00071,루트원헤어(Root one hair),salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로 151, 2층 (서교동)",서울특별시 마포구 서교동 327-14 2층,,2024-09-25,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00072,메이브,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로2길 37, 이케이빌딩 3층 (합정동)",서울특별시 마포구 합정동 366-16 이케이빌딩 3층,,2024-09-30,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00076,리씨즈(re;sees),salon,일반미용업,일반미용업,"서울특별시 마포구 양화로6길 57-13, 3층 301호 (서교동, 기단)",서울특별시 마포구 서교동 396-61 기단 301호,,2024-10-14,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00078,우아한헤어 홍대서교점,salon,일반미용업,일반미용업,"서울특별시 마포구 잔다리로6길 25, 재륜빌딩 4층 (서교동)",서울특별시 마포구 서교동 369-10 재륜빌딩 4층,,2024-10-16,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00079,어네프(unaff),salon,일반미용업,일반미용업,"서울특별시 마포구 연남로 93, 1층 일부호 (연남동)",서울특별시 마포구 연남동 361-14 1층 일부,,2024-10-21,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00080,리안헤어 상수역점,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 78, 2층 (상수동)",서울특별시 마포구 상수동 324-5 2층,,2024-10-22,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00082,마브로(Mabro),salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로29길 4-9, 1층 (서교동)",서울특별시 마포구 서교동 327-44 1층,,2024-10-23,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00083,와드 합정점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로6길 49, 3층 (서교동)",서울특별시 마포구 서교동 396-33 3층,,2024-10-24,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00084,TAKA Seoul,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵로5길 61, 1층 101호 (합정동)",서울특별시 마포구 합정동 391-1 1층 101호,,2024-10-28,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00085,닛튼,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로23길 40, CM빌딩 4층 (동교동)",서울특별시 마포구 동교동 203-11 CM빌딩 4층전체,,2024-10-28,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00090,디크루,salon,일반미용업,일반미용업,"서울특별시 마포구 양화진길 21, 2층 (합정동)",서울특별시 마포구 합정동 375-6 2층 전체,,2024-11-11,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00093,어몽헤어 홍대합정점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로11길 31, 1,2층 (서교동)","서울특별시 마포구 서교동 391-8 1,2층",,2024-11-14,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00095,렉터 서울,salon,일반미용업,일반미용업,"서울특별시 마포구 잔다리로 61, 1층 (서교동)",서울특별시 마포구 서교동 377-27 1층,,2024-11-18,영업,hongdae,,PENDING_REVIEW
3130000-211-2024-00096,로위 합정점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로 64, 서교제일빌딩 B1층 (서교동)",서울특별시 마포구 서교동 394-44 서교제일빌딩 B1호,,2024-11-28,영업,hongdae,,PENDING_REVIEW
